key,ward,town,pop,households,市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯,ward_c,town_c,violent_r7,burglary_r7,serious_r7,daily,serious_r6,serious,serious_rate,daily_rate,serious_score,daily_score,safety_score,tk_coverage,tk_flood_ratio,tk_mean_depth,tk_max_depth,tk_mean_elev,tk_min_elev,tk_below_sea,tk_main_basin,tk_main_basin_ratio,tk_basins,ts_flood_ratio,ts_mean_depth,ts_max_depth,ts_exposure,liq_points,liq_small,liq_mid,liq_large,liq_pl,liq_pl_raw,liq_covered,liq_thin,liq_history,liq_1923,liq_2011,collapse_flow_ratio,collapse_erosion_ratio,collapse_ratio,collapse_zone,nat_ratio,nat_exposure,nat_main_rank,nat_main_label,nat_main_ratio,nat_max_rank,nat_max_label,nat_max_ratio,nat_main_river,nat_rivers,nat_covered,tokyo_exposure,flood_exposure,flood_source,flood_score,tide_exposure,tide_score,ground_score,elev_score,below_sea_flag,visitor_rate,business_area_flag
大田区|池上1丁目,大田区,池上一丁目,2605.0,1318.0,大田区池上１丁目,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,大田区,池上１丁目,1.0,0.0,1.0,0.0,0.0,1.0,0.39643996225588707,0.5793896802047075,75.51770207080828,98.22979291917167,83.46693386773546,True,0.6463379048730669,0.25944695230248305,3.27900004,14.889648380507731,3.677,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,5.76950417107273,4.375,True,False,False,False,False,0.0,0.0877658024764844,0.0877658024764844,True,0.0031508827226982956,0.0011327520506858614,1.0,0〜0.5m未満,0.0029208618093572543,2.0,0.5〜3.0m未満,0.00023002091334104182,多摩川,多摩川,True,0.16769039957688942,0.16769039957688942,東京都,59.95323981295925,0.0,100.0,68.43971631205675,51.63660654642619,False,0.0,False
大田区|池上2丁目,大田区,池上二丁目,2310.0,1133.0,大田区池上２丁目,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,大田区,池上２丁目,0.0,0.0,0.0,0.0,2.0,2.0,0.5732835425124416,0.6335312464839623,49.732798931195724,96.96058784235136,66.2625250501002,True,0.8172690763052208,1.206193284193284,2.198,9.35620281124498,4.615,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,7.802432146633769,7.5,True,False,False,False,False,0.0,0.1217639899898022,0.1217639899898022,True,,0.0,,,,,,,,,False,0.985784471218206,0.985784471218206,東京都,42.58517034068136,0.0,100.0,41.88337273443656,48.16299265197061,False,0.0,False
大田区|池上3丁目,大田区,池上三丁目,4890.0,2950.0,大田区池上３丁目,32.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,13.0,3.0,2.0,2.0,0.0,6.0,大田区,池上３丁目,3.0,1.0,4.0,5.0,2.0,6.0,0.6591224537622765,1.2201694241728496,40.91516366065464,77.75551102204409,53.80928523714095,True,0.9730327144120248,0.7944029986824171,1.845,5.459902740937223,2.985,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,11.779256256609095,15.0,True,True,False,False,False,0.0,0.0727165563559801,0.0727165563559801,True,0.45299436638363305,0.5173817652372323,2.0,0.5〜3.0m未満,0.2694221157608841,2.0,0.5〜3.0m未満,0.2694221157608841,多摩川,多摩川,True,0.7729801061450045,0.7729801061450045,東京都,43.92117568470274,0.0,100.0,18.5973207249803,45.75818303273213,False,0.6134969325153374,False
大田区|池上4丁目,大田区,池上四丁目,3407.0,2015.0,大田区池上４丁目,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,大田区,池上４丁目,1.0,0.0,1.0,1.0,1.0,2.0,0.4361408018674889,0.7052338330921225,69.50567802271209,95.42418169672679,78.57715430861722,True,0.99,0.5831250971173271,1.61,4.793799230769231,1.035,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.539008342145459,2.5,True,True,False,False,False,0.0,0.1999181319376664,0.1999181319376664,True,0.7034873534255548,0.8381886022145789,2.0,0.5〜3.0m未満,0.44154450923835015,2.0,0.5〜3.0m未満,0.44154450923835015,多摩川,多摩川,True,0.5772938461461538,0.8381886022145789,国管理河川,43.48697394789579,0.0,100.0,61.347517730496456,44.188376753507015,False,0.587026709715292,False
大田区|池上5丁目,大田区,池上五丁目,3796.0,2109.0,大田区池上５丁目,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,大田区,池上５丁目,1.0,0.0,1.0,3.0,2.0,3.0,0.5025453858352997,1.0769112294467376,59.28523714094857,83.76753507014027,67.85404141616566,True,0.998576512455516,0.9243485387740557,1.595,3.9343409252669046,2.145,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.6117347427822831,0.2731396648044693,0.74,0.16708902259280103,2.0,1.0,0.0,1.0,9.904256256609095,11.25,True,True,False,False,False,0.0,0.0754510270720028,0.0754510270720028,True,0.9822877908990729,1.7045823208156397,2.0,0.5〜3.0m未満,0.9704362530326178,3.0,3.0〜5.0m未満,0.0008949316113220416,多摩川,多摩川,True,0.9230327401423488,1.7045823208156397,国管理河川,34.535738142952574,0.16708902259280103,36.539746158984634,27.02915681639086,41.583166332665336,False,0.0,False
大田区|池上6丁目,大田区,池上六丁目,6223.0,3730.0,大田区池上６丁目,31.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,大田区,池上６丁目,4.0,2.0,6.0,11.0,10.0,16.0,1.215940975634891,1.8387791742776187,13.961255845023379,50.20040080160321,26.64495657982632,True,0.953125,0.40019672131147543,1.12,4.443195772058823,3.88,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.0175503526685739,0.076,0.2,0.0013338268028116162,1.0,0.0,0.0,1.0,12.372341675478793,20.0,True,True,False,False,False,0.0,0.0,0.0,False,1.0,1.7251287406202012,2.0,0.5〜3.0m未満,0.9834191604136657,2.0,0.5〜3.0m未満,0.9834191604136657,多摩川,多摩川,True,0.38143750000000004,1.7251287406202012,国管理河川,33.60053440213761,0.0013338268028116162,42.58517034068136,14.893617021276595,43.08617234468938,False,0.9641651936365098,False
大田区|池上7丁目,大田区,池上七丁目,4430.0,2685.0,大田区池上７丁目,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,大田区,池上７丁目,0.0,0.0,0.0,4.0,0.0,0.0,0.17829522808712125,1.1370294402004109,98.89779559118237,81.2625250501002,92.72545090180361,True,0.9253561253561253,0.328590517229064,0.778,4.730701994301994,4.048,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.03900834214546,10.0,True,True,False,False,False,0.0,0.0,0.0,False,0.9925897273980078,1.7005938192365226,2.0,0.5〜3.0m未満,0.9682975915915076,2.0,0.5〜3.0m未満,0.9682975915915076,多摩川,多摩川,True,0.30406324785185185,1.7005938192365226,国管理河川,34.66933867735471,0.0,100.0,35.38219070133964,44.05477621910487,False,0.0,False
大田区|池上8丁目,大田区,池上八丁目,3402.0,1743.0,大田区池上８丁目,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,大田区,池上８丁目,1.0,0.0,1.0,5.0,1.0,2.0,0.4366168679447246,1.647482044009698,69.43887775551102,58.784235136940545,65.70975283901136,True,0.9130710659898477,0.2586351633356498,0.68199998,4.977071700507614,4.22,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.529256256609094,2.5,True,True,False,False,False,0.0,0.0,0.0,False,0.980662519725544,1.6804453690160532,2.0,0.5〜3.0m未満,0.9568531593892489,2.0,0.5〜3.0m未満,0.9568531593892489,多摩川,多摩川,True,0.23615228428934013,1.6804453690160532,国管理河川,35.437541750167,0.0,100.0,77.02915681639085,44.72277889111557,False,0.29394473838918284,False
大田区|京浜島1丁目,大田区,京浜島一丁目,0.0,0.0,大田区京浜島１丁目,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,大田区,京浜島１丁目,0.0,0.0,0.0,2.0,1.0,1.0,,,,,,True,0.8181159420289855,0.06890699707705934,3.73799992,5.064790217630435,-0.960000008,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.042622518689560435,0.30092307692307696,1.11,0.01282609947027388,10.0,1.0,4.0,5.0,13.301418752203032,14.25,True,False,False,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.056373912826086954,0.056373912826086954,東京都,,0.01282609947027388,,,,False,,False
大田区|京浜島2丁目,大田区,京浜島二丁目,5.0,5.0,大田区京浜島２丁目,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,大田区,京浜島２丁目,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.9188198324022346,0.08749344537526126,4.42500019,5.4777835219897,-1.620000005,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.007357549176005039,0.40244444444444444,1.27,0.002961004790610028,6.0,0.0,0.0,6.0,17.139628128304548,20.0,True,False,False,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.08039071281599162,0.08039071281599162,東京都,,0.002961004790610028,,,,False,,False
大田区|京浜島3丁目,大田区,京浜島三丁目,2.0,2.0,大田区京浜島３丁目,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,大田区,京浜島３丁目,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.8584223217361351,0.07112118777688603,0.64700001,4.277069756376507,0.0,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.07845767774566406,0.4292682926829268,2.82,0.03367939337374847,4.0,0.0,0.0,4.0,16.186170837739397,20.0,True,False,False,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.06105201513606614,0.06105201513606614,東京都,,0.03367939337374847,,,,False,,False
大田区|東海1丁目,大田区,東海一丁目,0.0,0.0,大田区東海１丁目,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,大田区,東海１丁目,1.0,0.0,1.0,2.0,0.0,1.0,,,,,,True,0.951276102088167,0.14102276396341462,1.41900003,5.65010524962413,0.0,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.04452147640130563,0.824017094017094,2.72,0.036686457605554494,8.0,2.0,2.0,4.0,12.211702502643638,13.125,True,False,False,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.1341515852088167,0.1341515852088167,東京都,,0.036686457605554494,,,,False,,False
大田区|東海2丁目,大田区,東海二丁目,0.0,0.0,大田区東海２丁目,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,大田区,東海２丁目,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.8849884526558891,0.1582468679592902,4.05299997,5.208385299004157,-1.951666653,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.05463186946144947,0.60648,2.07,0.03313313619097987,23.0,0.0,7.0,16.0,16.284681001057454,16.956521739130434,True,False,False,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.14004665081293302,0.14004665081293302,東京都,,0.03313313619097987,,,,False,,False
大田区|東海3丁目,大田区,東海三丁目,71.0,70.0,大田区東海３丁目,20.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,大田区,東海３丁目,3.0,0.0,3.0,9.0,2.0,5.0,,,,,,True,0.8168257756563246,0.24897717300036523,3.32500005,5.577204518588902,-1.550000012,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.08580369438125598,2.4110625000000003,3.65,0.20687806988410704,25.0,0.0,2.0,23.0,18.411741667645792,19.2,True,False,True,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.20337097245674227,0.20337097245674227,東京都,,0.20687806988410704,,,,False,,False
大田区|東海4丁目,大田区,東海四丁目,1.0,1.0,大田区東海４丁目,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,大田区,東海４丁目,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,True,0.8472780416514432,0.08865416140577835,1.37800002,5.373250060762697,2.639999986,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,6.423405005287276,5.0,True,False,False,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.07511472426013883,0.07511472426013883,東京都,,0.0,,,,False,,False
大田区|東海5丁目,大田区,東海五丁目,0.0,0.0,大田区東海５丁目,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,大田区,東海５丁目,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,True,0.702749738948834,0.05545121353640416,0.34200001,4.264543564001044,0.0,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.20678002580850838,0.5716820987654321,13.27,0.11821243913697828,41.0,0.0,11.0,30.0,16.909698256428754,17.317073170731707,True,False,True,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.03896832583710407,0.03896832583710407,東京都,,0.11821243913697828,,,,False,,False
大田区|東海6丁目,大田区,東海六丁目,0.0,0.0,大田区東海６丁目,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,大田区,東海６丁目,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,True,0.7999374804626446,0.04999804634232122,0.403,4.168460870126602,0.0,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.18679500667273496,0.5229022082018927,14.84,0.0976755214702604,8.0,0.0,2.0,6.0,15.711702502643638,17.5,True,False,True,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.039995311219130976,0.039995311219130976,東京都,,0.0976755214702604,,,,False,,False
大田区|城南島1丁目,大田区,城南島一丁目,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.9858281665190434,0.0653593891015274,0.77399999,4.151631238244464,1.600000024,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.3532229611702539,0.4715094339622642,2.51,0.16654795848386125,17.0,0.0,2.0,15.0,17.74300131718086,18.823529411764707,True,False,True,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.06443312672276351,0.06443312672276351,東京都,,0.16654795848386125,,,,False,,False
大田区|城南島2丁目,大田区,城南島二丁目,2.0,2.0,大田区城南島２丁目,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,大田区,城南島２丁目,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,True,0.9525586353944563,0.08293396770565194,2.57200003,4.832604392666845,-2.442499995,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.025284297600951355,1.2861224489795917,5.73,0.032518702751264374,8.0,2.0,2.0,4.0,12.211702502643638,13.125,True,False,False,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.07899946710554372,0.07899946710554372,東京都,,0.032518702751264374,,,,False,,False
大田区|城南島3丁目,大田区,城南島三丁目,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.9457227138643067,0.09226512829070492,2.57200003,3.916935599351622,-1.680000007,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.33958648667167424,0.5005518394648829,5.5,0.1699806405609235,12.0,3.0,0.0,9.0,14.615501787602598,15.625,True,False,False,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.08725722752212388,0.08725722752212388,東京都,,0.1699806405609235,,,,False,,False
大田区|城南島4丁目,大田区,城南島四丁目,23.0,23.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.9674528301886792,0.07720721589956119,3.42700005,3.6821313708504717,-2.530000031,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.32164577382389814,1.0010526315789474,2.72,0.32198434832266015,7.0,2.0,2.0,3.0,11.346336114048487,12.142857142857142,True,False,False,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.07469433953301886,0.07469433953301886,東京都,,0.32198434832266015,,,,False,,False
大田区|城南島5丁目,大田区,城南島五丁目,0.0,0.0,大田区城南島５丁目,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,大田区,城南島５丁目,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.8781973203410475,0.14233287122052704,3.42700005,4.6483212541303285,-6.444999933,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.17938763108930555,1.263621794871795,3.28,0.22667812037486768,7.0,2.0,3.0,2.0,10.235225002937376,10.714285714285714,True,False,True,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.12499634610231425,0.12499634610231425,東京都,,0.22667812037486768,,,,False,,False
大田区|城南島6丁目,大田区,城南島六丁目,0.0,0.0,大田区城南島６丁目,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,大田区,城南島６丁目,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.9501854795972443,0.03079419953708868,0.58899999,4.865121887162162,0.0,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.09029631689862962,0.9614572864321609,8.79,0.0868160518201749,4.0,0.0,1.0,3.0,14.51950417107273,17.5,True,False,True,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.029260201255961845,0.029260201255961845,東京都,,0.0868160518201749,,,,False,,False
大田区|城南島7丁目,大田区,城南島七丁目,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,True,0.9595536959553695,0.042770348808139534,0.75,4.899740821435146,2.429999948,False,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,1.0,城南地区河川流域（渋谷川・古川・目黒川・立会川・内川・呑川）,0.1349857209108115,0.39941176470588236,2.39,0.05391488499908295,2.0,0.0,0.0,2.0,14.279256256609095,20.0,True,True,False,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.041040446276150624,0.041040446276150624,東京都,,0.05391488499908295,,,,False,,False
大田区|令和島1丁目,大田区,令和島一丁目,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,,,,,,False,,,,0.07407471512204082,0.3704497354497355,2.13,0.02744095862047454,50.0,26.0,11.0,13.0,8.694558173585314,8.7,True,False,False,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.0,0.0,東京都,,0.02744095862047454,,,,False,,False
大田区|令和島2丁目,大田区,令和島二丁目,0.0,0.0,大田区令和島２丁目,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,大田区,令和島２丁目,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,False,,,,,,False,,,,0.07407471512204082,0.3704497354497355,2.13,0.02744095862047454,50.0,26.0,11.0,13.0,8.694558173585314,8.7,True,False,False,False,False,0.0,0.0,0.0,False,,0.0,,,,,,,,,False,0.0,0.0,東京都,,0.02744095862047454,,,,False,,False
